STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       5705;2025110418;    9;    9.6;  79.0;eor
       5705;2025110506;    9;    1.4;  99.0;eor
       5705;2025110512;    9;   10.8;  73.0;eor
       5705;2025110518;    9;    8.4;  87.0;eor
       5705;2025110606;    9;    0.9;  96.0;eor
       5705;2025110612;    9;    4.8;  96.0;eor
       5705;2025110618;    9;    5.1;  95.0;eor
       5705;2025110706;    9;    3.7;  95.0;eor
       5705;2025110712;    9;    3.9;  92.0;eor
       5705;2025110718;    9;    3.9;  93.0;eor
       5705;2025110806;    9;    2.9;  98.0;eor
       5705;2025110812;    9;    4.5;  83.0;eor
       5705;2025110818;    9;    4.6;  96.0;eor
       5705;2025110906;    9;    5.4;  98.0;eor
       5705;2025110912;    9;    7.6;  95.0;eor
       5705;2025110918;    9;    8.1;  98.0;eor
       5705;2025111006;    9;    7.6;  99.0;eor
       5705;2025111012;    9;   10.3;  86.0;eor
       5705;2025111018;    9;    7.4;  95.0;eor
       5705;2025111106;    9;    7.3;  92.0;eor
       5705;2025111112;    9;   12.1;  67.0;eor
       5705;2025111118;    9;    8.4;  88.0;eor
       5705;2025111206;    9;    2.0; 100.0;eor
       5705;2025111212;    9;    9.8;  75.0;eor
       5705;2025111218;    9;    7.8;  93.0;eor
       5705;2025111306;    9;    2.0; 100.0;eor
       5705;2025111312;    9;   12.3;  69.0;eor
       5705;2025111318;    9;    9.4;  87.0;eor
       5705;2025111406;    9;    4.9;  98.0;eor
       5705;2025111412;    9;    9.7;  82.0;eor
       5705;2025111418;    9;    9.2;  89.0;eor
       5705;2025111506;    9;    8.1;  94.0;eor
       5705;2025111512;    9;   11.2;  79.0;eor
       5705;2025111518;    9;    9.9;  86.0;eor
       5705;2025111606;    9;    6.3; 100.0;eor
       5705;2025111612;    9;   11.5;  77.0;eor
       5705;2025111618;    9;    7.9;  95.0;eor
       5705;2025111706;    9;    5.2;  93.0;eor
       5705;2025111712;    9;    5.2;  77.0;eor
       5705;2025111718;    9;    2.9;  85.0;eor
       5705;2025111806;    9;   -1.8;  95.0;eor
       5705;2025111812;    9;    3.8;  79.0;eor
       5705;2025111818;    9;    0.3;  90.0;eor
       5705;2025111906;    9;    0.0;  81.0;eor
       5705;2025111912;    9;    4.2;  66.0;eor
       5705;2025111918;    9;    2.7;  74.0;eor
       5705;2025112006;    9;    2.8;  87.0;eor
       5705;2025112012;    9;    3.3;  76.0;eor
       5705;2025112018;    9;   -0.1;  75.0;eor
       5705;2025112106;    9;   -5.2;  96.0;eor
       5705;2025112112;    9;    1.1;  65.0;eor
       5705;2025112118;    9;   -1.8;  80.0;eor
       5705;2025112206;    9;   -7.9;  92.0;eor
       5705;2025112212;    9;   -1.6;  74.0;eor
       5705;2025112218;    9;   -4.2;  85.0;eor
       5705;2025112306;    9;  -10.3;  91.0;eor
       5705;2025112312;    9;   -2.8;  76.0;eor
       5705;2025112318;    9;   -0.9;  71.0;eor
       5705;2025112406;    9;    1.3;  98.0;eor
       5705;2025112412;    9;    2.8; 100.0;eor
       5705;2025112418;    9;    3.5;  96.0;eor
       5705;2025112506;    9;    1.8;  99.0;eor
       5705;2025112512;    9;    4.7;  88.0;eor
       5705;2025112518;    9;    3.7;  93.0;eor
       5705;2025112606;    9;    2.9;  95.0;eor
       5705;2025112612;    9;    3.9;  82.0;eor
       5705;2025112618;    9;    1.5;  86.0;eor
       5705;2025112706;    9;    1.0;  90.0;eor
       5705;2025112712;    9;    3.6;  66.0;eor
       5705;2025112718;    9;    1.2;  79.0;eor
       5705;2025112806;    9;    2.0;  97.0;eor
       5705;2025112812;    9;    4.5;  84.0;eor
       5705;2025112818;    9;    4.6;  86.0;eor
       5705;2025112906;    9;    5.3;  99.0;eor
       5705;2025112912;    9;    7.3; 100.0;eor
       5705;2025112918;    9;    7.0;  96.0;eor
       5705;2025113006;    9;    3.6;  99.0;eor
       5705;2025113012;    9;    5.2;  96.0;eor
       5705;2025113018;    9;    5.3;  99.0;eor
       5705;2025120106;    9;    0.5;  96.0;eor
       5705;2025120112;    9;    1.8;  89.0;eor
       5705;2025120118;    9;   -0.9;  98.0;eor
       5705;2025120206;    9;   -0.8;  98.0;eor
       5705;2025120212;    9;   -999;-999;eor
       5705;2025120218;    9;    2.7;  91.0;eor
       5705;2025120306;    9;    0.7;  97.0;eor
       5705;2025120312;    9;    1.1;  91.0;eor
       5705;2025120318;    9;    1.1;  90.0;eor
       5705;2025120406;    9;    0.4;  92.0;eor
       5705;2025120412;    9;    1.1;  88.0;eor
       5705;2025120418;    9;    0.4;  92.0;eor
       5705;2025120506;    9;    0.4;  92.0;eor
       5705;2025120512;    9;    2.5;  86.0;eor
       5705;2025120518;    9;    3.2;  93.0;eor
       5705;2025120606;    9;   -0.6; 100.0;eor
       5705;2025120612;    9;    5.8;  85.0;eor
       5705;2025120618;    9;    6.2;  97.0;eor
       5705;2025120706;    9;    7.1;  95.0;eor
       5705;2025120712;    9;    9.6;  89.0;eor
       5705;2025120718;    9;    8.7;  93.0;eor
       5705;2025120806;    9;   11.9;  97.0;eor
       5705;2025120812;    9;   13.3;  87.0;eor
       5705;2025120818;    9;   12.8;  89.0;eor
       5705;2025120906;    9;    7.9;  99.0;eor
       5705;2025120912;    9;   13.9;  72.0;eor
       5705;2025120918;    9;    9.6;  86.0;eor
       5705;2025121006;    9;    5.4;  93.0;eor
       5705;2025121012;    9;    9.5;  85.0;eor
       5705;2025121018;    9;    9.4;  94.0;eor
       5705;2025121106;    9;    7.9; 100.0;eor
       5705;2025121112;    9;    9.9;  88.0;eor
       5705;2025121118;    9;    6.7;  97.0;eor
       5705;2025121206;    9;    4.4; 100.0;eor
       5705;2025121212;    9;    7.8;  90.0;eor
       5705;2025121218;    9;    7.3;  89.0;eor
       5705;2025121306;    9;    5.0; 100.0;eor
       5705;2025121312;    9;    5.3;  98.0;eor
       5705;2025121318;    9;    5.1; 100.0;eor
       5705;2025121406;    9;    5.0; 100.0;eor
       5705;2025121412;    9;    6.6;  93.0;eor
       5705;2025121418;    9;    6.1;  88.0;eor
       5705;2025121506;    9;    2.2;  96.0;eor
       5705;2025121512;    9;    2.1;  90.0;eor
       5705;2025121518;    9;    1.6;  96.0;eor
       5705;2025121606;    9;    0.0;  92.0;eor
       5705;2025121612;    9;    1.2;  86.0;eor
       5705;2025121618;    9;    1.0;  90.0;eor
       5705;2025121706;    9;    0.8;  93.0;eor
       5705;2025121712;    9;    4.0;  71.0;eor
       5705;2025121718;    9;    3.1;  87.0;eor
       5705;2025121806;    9;    0.0; 100.0;eor
       5705;2025121812;    9;    7.9;  75.0;eor
       5705;2025121818;    9;    5.1;  91.0;eor
       5705;2025121906;    9;    0.1;  98.0;eor
       5705;2025121912;    9;    4.4;  90.0;eor
       5705;2025121918;    9;    5.9;  91.0;eor
       5705;2025122006;    9;    3.8;  97.0;eor
       5705;2025122012;    9;    8.0;  77.0;eor
       5705;2025122018;    9;    6.6;  80.0;eor
       5705;2025122106;    9;    3.0;  91.0;eor
       5705;2025122112;    9;    6.5;  72.0;eor
       5705;2025122118;    9;    3.5;  80.0;eor
       5705;2025122206;    9;    1.9;  88.0;eor
       5705;2025122212;    9;    3.9;  81.0;eor
       5705;2025122218;    9;    3.6;  78.0;eor
       5705;2025122306;    9;    3.0;  81.0;eor
       5705;2025122312;    9;    4.2;  68.0;eor
       5705;2025122318;    9;    4.1;  70.0;eor
       5705;2025122406;    9;    0.9;  65.0;eor
       5705;2025122412;    9;    0.9;  67.0;eor
       5705;2025122418;    9;   -1.2;  66.0;eor
       5705;2025122506;    9;   -4.0;  76.0;eor
       5705;2025122512;    9;    1.3;  60.0;eor
       5705;2025122518;    9;   -0.8;  75.0;eor
       5705;2025122606;    9;   -3.7;  90.0;eor
       5705;2025122612;    9;    3.2;  66.0;eor
       5705;2025122618;    9;    1.1;  78.0;eor
       5705;2025122706;    9;   -2.6;  87.0;eor
       5705;2025122712;    9;    4.2;  47.0;eor
       5705;2025122718;    9;    1.8;  57.0;eor
       5705;2025122806;    9;   -2.5;  93.0;eor
       5705;2025122812;    9;    4.0;  67.0;eor
       5705;2025122818;    9;   -0.7;  82.0;eor
       5705;2025122906;    9;   -7.5;  91.0;eor
       5705;2025122912;    9;    0.6;  73.0;eor
       5705;2025122918;    9;    0.1;  91.0;eor
       5705;2025123006;    9;    0.1;  85.0;eor
       5705;2025123012;    9;    2.6;  48.0;eor
       5705;2025123018;    9;   -1.9;  62.0;eor
       5705;2025123106;    9;   -4.9;  81.0;eor
       5705;2025123112;    9;   -0.2;  80.0;eor
       5705;2025123118;    9;    1.3;  77.0;eor
       5705;2026010106;    3;   -0.7;  81.0;eor
       5705;2026010112;    3;    0.3;  75.0;eor
       5705;2026010118;    3;    0.0;  79.0;eor
       5705;2026010206;    3;   -0.3;  98.0;eor
       5705;2026010212;    3;    2.0;  67.0;eor
       5705;2026010218;    3;   -0.6;  89.0;eor
       5705;2026010306;    3;   -3.7;  90.0;eor
       5705;2026010312;    3;   -0.5;  68.0;eor
       5705;2026010318;    3;   -1.6;  79.0;eor
       5705;2026010406;    3;   -2.8;  81.0;eor
       5705;2026010412;    3;    0.3;  62.0;eor
       5705;2026010418;    3;   -2.5;  68.0;eor
       5705;2026010506;    3;   -3.7;  80.0;eor
       5705;2026010512;    3;   -1.4;  65.0;eor
       5705;2026010518;    3;   -5.9;  83.0;eor
       5705;2026010606;    3;   -6.8;  91.0;eor
       5705;2026010612;    3;   -3.3;  73.0;eor
       5705;2026010618;    3;   -4.0;  85.0;eor
       5705;2026010706;    3;   -5.9;  93.0;eor
       5705;2026010712;    3;   -2.8;  68.0;eor
       5705;2026010718;    3;   -6.8;  77.0;eor
       5705;2026010806;    3;   -1.8;  88.0;eor
       5705;2026010812;    3;   -0.1;  87.0;eor
       5705;2026010818;    3;    0.0;  98.0;eor
       5705;2026010906;    3;    2.6;  99.0;eor
       5705;2026010912;    3;    7.0;  63.0;eor
       5705;2026010918;    3;    4.4;  80.0;eor
       5705;2026011006;    3;    1.3;  95.0;eor
       5705;2026011012;    3;    1.6;  95.0;eor
       5705;2026011018;    3;   -3.6;  80.0;eor
       5705;2026011106;    3;   -8.9;  91.0;eor
       5705;2026011112;    3;   -3.3;  72.0;eor
       5705;2026011118;    3;   -4.2;  84.0;eor
       5705;2026011206;    3;   -2.6;  85.0;eor
       5705;2026011212;    3;    0.0;  99.0;eor
       5705;2026011218;    3;    2.1; 100.0;eor
       5705;2026011306;    3;    4.8;  94.0;eor
       5705;2026011312;    3;    6.7;  95.0;eor
       5705;2026011318;    3;    5.3;  99.0;eor
       5705;2026011406;    3;    1.7;  95.0;eor
       5705;2026011412;    3;   10.7;  73.0;eor
       5705;2026011418;    3;    8.1;  85.0;eor
       5705;2026011506;    3;    5.8;  99.0;eor
       5705;2026011512;    3;   10.0;  82.0;eor
       5705;2026011518;    3;    6.5;  92.0;eor
       5705;2026011606;    3;    0.8;  99.0;eor
       5705;2026011612;    3;    7.0;  73.0;eor
       5705;2026011618;    3;    5.9;  78.0;eor
       5705;2026011706;    3;    0.1;  91.0;eor
       5705;2026011712;    3;    0.8;  89.0;eor
       5705;2026011718;    3;    1.0;  87.0;eor
       5705;2026011806;    3;    1.6;  90.0;eor
       5705;2026011812;    3;    4.3;  76.0;eor
       5705;2026011818;    3;    2.3;  76.0;eor
       5705;2026011906;    3;   -0.8;  78.0;eor
       5705;2026011912;    3;    4.9;  53.0;eor
       5705;2026011918;    3;    3.4;  52.0;eor
       5705;2026012006;    3;   -2.6;  72.0;eor
       5705;2026012012;    3;    1.8;  54.0;eor
       5705;2026012018;    3;   -0.2;  68.0;eor
       5705;2026012106;    3;   -5.5;  81.0;eor
       5705;2026012112;    3;    0.0;  62.0;eor
       5705;2026012118;    3;   -1.7;  75.0;eor
       5705;2026012206;    3;   -6.7;  79.0;eor
       5705;2026012212;    3;   -2.8;  70.0;eor
       5705;2026012218;    3;   -4.6;  76.0;eor
       5705;2026012306;    3;   -6.1;  84.0;eor
       5705;2026012312;    3;   -1.6;  64.0;eor
       5705;2026012318;    3;   -1.7;  67.0;eor
       5705;2026012406;    3;   -4.7;  78.0;eor
       5705;2026012412;    3;   -1.4;  64.0;eor
       5705;2026012418;    3;   -3.4;  78.0;eor
       5705;2026012506;    3;   -2.6;  87.0;eor
       5705;2026012512;    3;   -1.0;  83.0;eor
       5705;2026012518;    3;   -1.4;  95.0;eor
       5705;2026012606;    3;   -2.0;  98.0;eor
       5705;2026012612;    3;    0.0;  95.0;eor
       5705;2026012618;    3;   -0.6;  97.0;eor
       5705;2026012706;    3;    0.0;  97.0;eor
       5705;2026012712;    3;    3.1;  75.0;eor
       5705;2026012718;    3;    1.1;  92.0;eor
       5705;2026012806;    3;    0.8;  98.0;eor
       5705;2026012812;    3;    3.5;  81.0;eor
       5705;2026012818;    3;    1.8;  89.0;eor
       5705;2026012906;    3;    0.0;  97.0;eor
       5705;2026012912;    3;    0.5;  91.0;eor
       5705;2026012918;    3;    0.1;  97.0;eor
       5705;2026013006;    3;    0.1;  98.0;eor
       5705;2026013012;    3;   -0.1;  97.0;eor
       5705;2026013018;    3;    1.4;  89.0;eor
       5705;2026013106;    3;    1.0;  94.0;eor
       5705;2026013112;    3;    1.6;  89.0;eor
       5705;2026013118;    3;    2.0;  88.0;eor
       5705;2026020100;    3;    1.2;  88.0;eor
       5705;2026020106;    3;    0.7;  93.0;eor
       5705;2026020112;    3;    2.5;  83.0;eor
       5705;2026020118;    3;    2.7;  80.0;eor
       5705;2026020200;    3;   -999;-999;eor
       5705;2026020206;    3;   -999;-999;eor
       5705;2026020212;    3;    2.0;  69.0;eor
       5705;2026020218;    3;    0.9;  81.0;eor
       5705;2026020300;    3;   -1.0;  85.0;eor
       5705;2026020306;    3;   -0.9;  84.0;eor
       5705;2026020312;    3;    1.9;  75.0;eor
       5705;2026020318;    3;    1.3;  92.0;eor
       5705;2026020400;    3;   -0.3;  98.0;eor
       5705;2026020406;    3;   -3.2;  97.0;eor
       5705;2026020412;    3;    2.7;  82.0;eor
       5705;2026020418;    3;    2.3;  86.0;eor
       5705;2026020500;    3;    1.5;  87.0;eor
       5705;2026020506;    3;    1.4;  88.0;eor
       5705;2026020512;    3;    2.0;  86.0;eor
       5705;2026020518;    3;    1.2;  89.0;eor
       5705;2026020600;    3;    1.2;  89.0;eor
       5705;2026020606;    3;    0.7;  90.0;eor
       5705;2026020612;    3;    1.8;  86.0;eor
       5705;2026020618;    3;    1.4;  93.0;eor
       5705;2026020700;    3;    1.6;  98.0;eor
       5705;2026020706;    3;    1.7;  99.0;eor
       5705;2026020712;    3;    4.4;  94.0;eor
       5705;2026020718;    3;    4.5;  95.0;eor
       5705;2026020800;    3;    3.4;  99.0;eor
       5705;2026020806;    3;    3.0; 100.0;eor
       5705;2026020812;    3;    5.0;  87.0;eor
       5705;2026020818;    3;    2.6;  94.0;eor
       5705;2026020900;    3;    2.0;  99.0;eor
       5705;2026020906;    3;    1.6; 100.0;eor
       5705;2026020912;    3;    5.1;  80.0;eor
       5705;2026020918;    3;    5.0;  74.0;eor
       5705;2026021000;    3;    3.3;  81.0;eor
       5705;2026021006;    3;    0.3;  93.0;eor
       5705;2026021012;    3;    6.0;  73.0;eor
       5705;2026021018;    3;    5.9;  80.0;eor
       5705;2026021100;    3;    4.9;  87.0;eor
       5705;2026021106;    3;    5.5; 100.0;eor
       5705;2026021112;    3;    9.0;  94.0;eor
       5705;2026021118;    3;    8.9;  94.0;eor
       5705;2026021200;    3;    6.6;  94.0;eor
       5705;2026021206;    3;    5.9;  94.0;eor
       5705;2026021212;    3;   10.0;  78.0;eor
       5705;2026021218;    3;    7.7;  86.0;eor
       5705;2026021300;    3;    7.0;  89.0;eor
       5705;2026021306;    3;    6.3;  88.0;eor
       5705;2026021312;    3;    8.1;  71.0;eor
       5705;2026021318;    3;    7.0;  83.0;eor
       5705;2026021400;    3;    4.1;  97.0;eor
       5705;2026021406;    3;    3.8;  95.0;eor
       5705;2026021412;    3;    2.6;  83.0;eor
       5705;2026021418;    3;    1.1;  75.0;eor
       5705;2026021500;    3;    0.4;  73.0;eor
       5705;2026021506;    3;   -0.5;  77.0;eor
       5705;2026021512;    3;    1.7;  51.0;eor
       5705;2026021518;    3;    0.1;  68.0;eor
       5705;2026021600;    3;   -1.1;  98.0;eor
       5705;2026021606;    3;    0.7;  99.0;eor
       5705;2026021612;    3;    7.3;  71.0;eor
       5705;2026021618;    3;    3.7;  94.0;eor
       5705;2026021700;    3;    2.6;  94.0;eor
       5705;2026021706;    3;    2.2;  91.0;eor
       5705;2026021712;    3;    3.9;  88.0;eor
       5705;2026021718;    3;    2.5;  89.0;eor
       5705;2026021800;    3;    2.3;  78.0;eor
       5705;2026021806;    3;    0.9;  83.0;eor
       5705;2026021812;    3;    3.1;  67.0;eor
       5705;2026021818;    3;    2.3;  69.0;eor
       5705;2026021900;    3;    1.6;  69.0;eor
       5705;2026021906;    3;   -0.6;  97.0;eor
       5705;2026021912;    3;    0.3;  97.0;eor
       5705;2026021918;    3;    0.5;  96.0;eor
       5705;2026022000;    1;    0.2;  83.0;eor
       5705;2026022006;    1;   -3.5;  82.0;eor
       5705;2026022012;    1;    2.3;  62.0;eor
       5705;2026022018;    1;    1.7;  88.0;eor
       5705;2026022100;    1;    3.2;  95.0;eor
       5705;2026022106;    1;    5.0;  96.0;eor
       5705;2026022112;    1;    8.8;  78.0;eor
       5705;2026022118;    1;    7.3;  97.0;eor
       5705;2026022200;    1;    8.7;  93.0;eor
       5705;2026022206;    1;    8.7;  95.0;eor
       5705;2026022212;    1;   11.4;  84.0;eor
       5705;2026022218;    1;    9.8;  94.0;eor
       5705;2026022300;    1;    9.8;  89.0;eor
       5705;2026022306;    1;    9.1;  90.0;eor
       5705;2026022312;    1;   11.3;  71.0;eor
       5705;2026022318;    1;   10.1;  63.0;eor
       5705;2026022400;    1;    9.3;  72.0;eor
       5705;2026022406;    1;    7.2;  96.0;eor
       5705;2026022412;    1;   10.8;  75.0;eor
       5705;2026022418;    1;    9.1;  89.0;eor
       5705;2026022500;    1;    7.2;  98.0;eor
       5705;2026022506;    1;    6.4; 100.0;eor
       5705;2026022512;    1;    6.9;  98.0;eor
       5705;2026022518;    1;    7.4;  95.0;eor
       5705;2026022600;    1;    6.7;  94.0;eor
       5705;2026022606;    1;    6.1; 100.0;eor
       5705;2026022612;    1;    8.8;  89.0;eor
       5705;2026022618;    1;   -999;-999;eor
       5705;2026022700;    1;   -999;-999;eor
       5705;2026022706;    1;   -999;-999;eor
       5705;2026022712;    1;   11.9;  73.0;eor
       5705;2026022718;    1;   14.1;  77.0;eor
       5705;2026022800;    1;    7.7;  90.0;eor
       5705;2026022806;    1;    3.1;  98.0;eor
       5705;2026022812;    1;   14.4;  54.0;eor
       5705;2026022818;    1;   11.2;  60.0;eor
       5705;2026030100;    1;    6.1;  77.0;eor
       5705;2026030106;    1;    3.7;  92.0;eor
       5705;2026030112;    1;   12.4;  53.0;eor
       5705;2026030118;    1;    9.1;  60.0;eor
       5705;2026030200;    1;    4.6;  85.0;eor
       5705;2026030206;    1;    1.2;  96.0;eor
       5705;2026030212;    1;   12.2;  54.0;eor
       5705;2026030218;    1;   -999;-999;eor
       5705;2026030300;    1;   -999;-999;eor
       5705;2026030306;    1;   -999;-999;eor
       5705;2026030312;    1;   12.1;  63.0;eor
       5705;2026030318;    1;   11.0;  65.0;eor
       5705;2026030400;    1;    4.4;  91.0;eor
       5705;2026030406;    1;    1.7;  98.0;eor
       5705;2026030412;    1;   12.9;  56.0;eor
       5705;2026030418;    1;   -999;-999;eor
       5705;2026030500;    1;   -999;-999;eor
       5705;2026030506;    1;   -999;-999;eor
       5705;2026030512;    1;   14.0;  53.0;eor
       5705;2026030518;    1;   11.7;  55.0;eor
       5705;2026030600;    1;    6.3;  74.0;eor
       5705;2026030606;    1;    2.4;  86.0;eor
       5705;2026030612;    1;   13.7;  51.0;eor
       5705;2026030618;    1;   13.1;  54.0;eor
       5705;2026030700;    1;    5.3;  83.0;eor
       5705;2026030706;    1;    2.3;  94.0;eor
       5705;2026030712;    1;   15.1;  48.0;eor
       5705;2026030718;    1;   13.3;  47.0;eor
       5705;2026030800;    1;    5.7;  78.0;eor
       5705;2026030806;    1;    2.7;  88.0;eor
       5705;2026030812;    1;   13.8;  56.0;eor
       5705;2026030818;    1;   12.4;  60.0;eor
       5705;2026030900;    1;    5.9;  89.0;eor
       5705;2026030906;    1;    2.3;  97.0;eor
       5705;2026030912;    1;   13.8;  57.0;eor
       5705;2026030918;    1;   13.2;  56.0;eor
       5705;2026031000;    1;    6.1;  85.0;eor
       5705;2026031006;    1;    2.9;  95.0;eor
       5705;2026031012;    1;   17.6;  53.0;eor
       5705;2026031018;    1;   13.6;  54.0;eor
       5705;2026031100;    1;    9.7;  89.0;eor
       5705;2026031106;    1;    7.6;  92.0;eor
       5705;2026031112;    1;   12.7;  66.0;eor
       5705;2026031118;    1;   10.0;  85.0;eor
       5705;2026031200;    1;    8.6;  94.0;eor
       5705;2026031206;    1;    5.5;  94.0;eor
       5705;2026031212;    1;   10.8;  64.0;eor
       5705;2026031218;    1;    8.9;  61.0;eor
       5705;2026031300;    1;    3.4;  87.0;eor
       5705;2026031306;    1;    2.2;  86.0;eor
       5705;2026031312;    1;   13.3;  50.0;eor
       5705;2026031318;    1;   12.1;  59.0;eor
       5705;2026031400;    1;    9.3;  67.0;eor
       5705;2026031406;    1;    8.1;  83.0;eor
       5705;2026031412;    1;    6.6;  80.0;eor
       5705;2026031418;    1;    5.5;  70.0;eor
       5705;2026031500;    1;    4.2;  85.0;eor
       5705;2026031506;    1;    3.7;  86.0;eor
       5705;2026031512;    1;    6.7;  72.0;eor
       5705;2026031518;    1;    6.2;  75.0;eor
       5705;2026031600;    1;    2.8;  88.0;eor
       5705;2026031606;    1;    4.0;  72.0;eor
       5705;2026031612;    1;    6.2;  72.0;eor
       5705;2026031618;    1;    4.1;  94.0;eor
       5705;2026031700;    1;    1.8;  96.0;eor
       5705;2026031706;    1;    3.0;  99.0;eor
       5705;2026031712;    1;    8.4;  80.0;eor
       5705;2026031718;    1;    7.8;  77.0;eor
       5705;2026031800;    1;    4.6;  71.0;eor
       5705;2026031806;    1;    1.2;  78.0;eor
       5705;2026031812;    1;   11.4;  55.0;eor
       5705;2026031818;    1;   10.9;  55.0;eor
       5705;2026031900;    1;    6.3;  72.0;eor
       5705;2026031906;    1;    4.2;  77.0;eor
       5705;2026031912;    1;   13.9;  37.0;eor
       5705;2026031918;    1;   11.4;  47.0;eor
       5705;2026032000;    1;    5.7;  69.0;eor
       5705;2026032006;    1;    1.8;  86.0;eor
       5705;2026032012;    1;   13.5;  42.0;eor
       5705;2026032018;    1;   12.2;  48.0;eor
       5705;2026032100;    1;    7.3;  73.0;eor
       5705;2026032106;    1;    4.7;  80.0;eor
       5705;2026032112;    1;   12.0;  48.0;eor
       5705;2026032118;    1;    8.6;  68.0;eor
       5705;2026032200;    1;    5.9;  84.0;eor
       5705;2026032206;    1;    3.1;  87.0;eor
       5705;2026032212;    1;   13.1;  40.0;eor
       5705;2026032218;    1;   11.3;  46.0;eor
       5705;2026032300;    1;    6.4;  64.0;eor
       5705;2026032306;    1;    2.5;  79.0;eor
       5705;2026032312;    1;   13.9;  31.0;eor
       5705;2026032318;    1;   12.5;  36.0;eor
       5705;2026032400;    1;    5.3;  67.0;eor
       5705;2026032406;    1;    1.0;  83.0;eor
       5705;2026032412;    1;   14.8;  31.0;eor
       5705;2026032418;    1;   12.7;  43.0;eor
       5705;2026032500;    1;    8.7;  59.0;eor
       5705;2026032506;    1;    9.9;  56.0;eor
       5705;2026032512;    1;    8.3;  76.0;eor
       5705;2026032518;    1;    3.8;  92.0;eor
       5705;2026032600;    1;    3.2;  89.0;eor
       5705;2026032606;    1;    2.4;  84.0;eor
       5705;2026032612;    1;    7.7;  47.0;eor
       5705;2026032618;    1;    2.4;  88.0;eor
       5705;2026032700;    1;    0.1;  81.0;eor
       5705;2026032706;    1;   -1.5;  87.0;eor
       5705;2026032712;    1;    5.3;  49.0;eor
       5705;2026032718;    1;    5.0;  45.0;eor
       5705;2026032800;    1;   -1.0;  78.0;eor
       5705;2026032806;    1;   -2.7;  82.0;eor
       5705;2026032812;    1;    5.6;  55.0;eor
       5705;2026032818;    1;    1.6;  96.0;eor
       5705;2026032900;    1;    3.1;  90.0;eor
       5705;2026032906;    1;    1.6;  91.0;eor
       5705;2026032912;    1;    8.7;  48.0;eor
       5705;2026032918;    1;    5.5;  62.0;eor
       5705;2026033000;    1;    5.2;  68.0;eor
       5705;2026033006;    1;    3.3;  89.0;eor
       5705;2026033012;    1;    8.5;  66.0;eor
       5705;2026033018;    1;    5.8;  67.0;eor
       5705;2026033100;    1;    3.0;  82.0;eor
       5705;2026033106;    1;    3.1;  83.0;eor
       5705;2026033112;    1;    5.8;  67.0;eor
       5705;2026033118;    1;    6.2;  67.0;eor
       5705;2026040100;    1;    5.2;  80.0;eor
       5705;2026040106;    1;    2.8;  90.0;eor
       5705;2026040112;    1;    8.2;  61.0;eor
       5705;2026040118;    1;    7.0;  55.0;eor
       5705;2026040200;    1;    1.4;  82.0;eor
       5705;2026040206;    1;   -0.1;  83.0;eor
       5705;2026040212;    1;   11.4;  42.0;eor
       5705;2026040218;    1;   11.6;  36.0;eor
       5705;2026040300;    1;    5.2;  69.0;eor
       5705;2026040306;    1;    5.3;  84.0;eor
       5705;2026040312;    1;   11.1;  63.0;eor
       5705;2026040318;    1;   11.0;  47.0;eor
       5705;2026040400;    1;   10.9;  58.0;eor
       5705;2026040406;    1;   10.4;  81.0;eor
       5705;2026040412;    1;   13.3;  70.0;eor
       5705;2026040418;    1;   13.9;  72.0;eor
       5705;2026040500;    1;    8.9;  94.0;eor
       5705;2026040506;    1;    7.2;  92.0;eor
       5705;2026040512;    1;   19.6;  40.0;eor
       5705;2026040518;    1;   14.4;  53.0;eor
       5705;2026040600;    1;    9.9;  52.0;eor
       5705;2026040606;    1;    6.6;  67.0;eor
       5705;2026040612;    1;   13.2;  40.0;eor
       5705;2026040618;    1;   12.8;  40.0;eor
       5705;2026040700;    1;    6.0;  70.0;eor
       5705;2026040706;    1;    3.8;  74.0;eor
       5705;2026040712;    1;   15.1;  34.0;eor
       5705;2026040718;    1;   14.3;  34.0;eor
       5705;2026040800;    1;    6.9;  49.0;eor
       5705;2026040806;    1;    5.1;  60.0;eor
       5705;2026040812;    1;   15.4;  25.0;eor
       5705;2026040818;    1;   14.2;  28.0;eor
       5705;2026040900;    1;    7.1;  52.0;eor
       5705;2026040906;    1;    4.4;  61.0;eor
       5705;2026040912;    1;   15.3;  32.0;eor
       5705;2026040918;    1;   14.6;  36.0;eor
       5705;2026041000;    1;    9.6;  59.0;eor
       5705;2026041006;    1;    8.3;  88.0;eor
       5705;2026041012;    1;   12.5;  53.0;eor
       5705;2026041018;    1;   10.8;  45.0;eor
       5705;2026041100;    1;    6.7;  64.0;eor
       5705;2026041106;    1;    6.7;  82.0;eor
       5705;2026041112;    1;   16.2;  44.0;eor
       5705;2026041118;    1;   15.9;  47.0;eor
       5705;2026041200;    1;   12.1;  74.0;eor
       5705;2026041206;    1;    7.9;  89.0;eor
       5705;2026041212;    1;    8.3;  83.0;eor
       5705;2026041218;    1;    8.0;  94.0;eor
       5705;2026041300;    1;    7.7;  95.0;eor
       5705;2026041306;    1;    7.2;  94.0;eor
       5705;2026041312;    1;   12.2;  67.0;eor
       5705;2026041318;    1;   12.3;  69.0;eor
       5705;2026041400;    1;    9.5;  85.0;eor
       5705;2026041406;    1;    7.7;  92.0;eor
       5705;2026041412;    1;   11.0;  68.0;eor
